x,y
contraint,-0.5
contraint,0.25
contraindre,-0.8
contraindre,-0.5
contraignant,-0.5
contradictoire,-0.6
contradictoire,-0.5
contradiction,-0.6
contradiction,-0.6
contradiction,-0.5
contorsions,-1
continuité,0.4
continuer,0.4
continuer,0.4
conteur,0.4
contesté,-0.5
contestation,-0.75
contestation,-0.6
contestant,-0.6
contestable,-0.6
contestable,-0.4
contenu,0.6
contention,-0.25
contentieux,-0.75
contentement,0.6
content de,0.75
content,0.25
content,0.75
contemplation,0.25
contaminés,-0.5
contaminer,-1
contamine,-1
contamination,-0.5
contagion,-0.5
contagieux,-0.75
contact,0.4
construit,0.6
construire,0.1
construction,0.6
constitutionnel,0.8
consterné,-0.75
consterné,-0.5
consternation,-0.75
consternation,-0.5
consternant,-1
constance,0.5
constance,1
conspiration,-0.5
conspirateur,-0.8
consommé,0.5
consistait,0.4
considérations,0.8
conservateur,-1
conservateur,0.6
conséquences,-0.8
conséquences,-0.5
consentement,0.8
consensus,0.6
conseiller,0.6
conseiller,0.8
conseillé,1
Conseil d'Expert,1
Conseil,0.4
consécration,0.4
conscons,-1
conscient,1
consciencieux,0.5
conscience,0.4
connivence,-0.5
connerie,-0.5
connards,-1
Connard,-1
connard,-1
connard,-1
Connard,-0.75
connaisseur,0.6
connaissance,0.6
connaissance,0.6
congruence,0.4
congestionné,-1
congestion,-0.5
congelé,-0.25
confusion,-0.5
confusion,-0.25
confréries,0.1
confortablement,1
confortable,0.5
confortable,1
confortable,1
confortable,1
confort,0.75
confort,1
confort,1
conforme,0.5
confondu,-0.5
confondre,-0.5
confondant,-0.4
conflits,-0.5
conflit,-0.5
conflictuel,-1
confiture,-1
confit,0.6
confisqué,-0.5
confiscation,-0.8
confirmé,0.5
confirmé,0.5
confirmé,0.6
confier,-0.25
confier,0.6
confié,0.6
confiance,0.5
confiance,0.75
conduire,0.25
condescendant,-1
condescendant,-0.75
condescendant,-0.5
condamner,-0.75
condamné,-1
condamné,-0.8
condamné,-0.25
condamne,-0.5
condamnation,-0.25
condamnable,-1
concurrent,-0.25
concurrent,-0.25
concordé,1
conciliates,0.6
concerné,-0.6
concen,-1
comtesse,0.25
compulsion,-0.5
compulsif,-0.8
compte à rebours,-0.25
comptable,-0.25
compromis,-0.25
compromis,0.4
compromettre,-0.5
compris,0.8
compression,-0.25
comprendre,0.8
comprend,1
comprenant,0.6
compréhension,1
compréhensible,0.8
compoundage,-0.25
composition,0.4
composer,0.25
composé,0.8
comploter,-0.6
compliqué,-0.5
compliments,0.25
compliment,0.5
complice,-0.5
complication,-0.5
complexité,0.25
complexe,0.25
complexe,0.25
complexe,0.6
complétude,1
complètement soufflé,-1
compléments,1
complémentaire,0.5
complainte,-0.75
compétitif,0.5
compétent,0.5
compétent,0.5
compétence,0.5
compétence,0.8
compétence,0.8
compétence,1
compenser,0.6
compensatoire,0.4
compatible,0.5
compagnon,0.4
compact,0.4
communiste,-0.5
communisme,-0.25
communiquer,0.6
communion,0.6
communicatif,0.6
communauté,0.6
communautaire,-0.25
commuer,-0.25
commotions,-0.6
commodité,0.5
commettre,-0.25
commettre,-0.25
commettre,0.1
commet,-0.25
commercialisable,0.8
commentateur,0.25
commencement,0.6
commémorer,0.8
commémoration,0.8
commémoratif,0.8
comme,0.5
comique,0.5
comédie,0.5
combattant,-0.6
combats,-0.6
combatif,-0.5
combat,-0.8
combat,-0.6
combat,-0.5
combat,-0.5
comateux,-1
colporteur,-0.5
colonne vertébrale,1
Colombe,0.25
colmatage,-0.6
collusion,-0.6
collisions,-0.25
collision,-0.5
collision,-0.25
collectivement,0.1
collectif,-0.25
collations,0.4
collant,-1
coliques,-0.25
colérique,-1
colère,-1
colère,-0.75
colère,-0.5
colère,-0.5
coincé,-0.8
coincé,-0.25
cohérent,0.75
cohérence,0.1
cognoscenti,0.25
cognitif,0.4
coexister,0.8
coeur léger,1
cœur brisé,-0.6
cœur,0.6
coercition,-0.5
coercitif,-1
cocu,-0.8
cochonneries,-0.5
cochon,-1
cocaïne,-0.25
coalition,0.1
coagulation,-0.4
clunky,-0.4
clubhouse,0.6
clubbed,-0.25
cloques,-0.5
cloque,-0.5
clochard,-0.5
clochard,-0.1
cliqué,-0.6
clique,-0.5
clinquant,0.6
clin d'oeil,0.6
Climax,0.8
cligner des yeux,0.6
cligné,0.6
cliché,-0.5
cliché,-0.5
clérical,-0.25
clé de voûte,0.6
clé,-0.5
claustrophobe,-1
claudication,-0.8
classiques,0.8
classique,0.5
classique,0.6
classer,0.4
clarté,0.5
clarté,0.8
clarifier,0.8
clarifie,0.8
claques,-0.25
claquer,-0.75
claque,-0.5
clameur,-0.5
clairement,0.5
clair,0.5
civilité,0.75
civiliser,0.25
civilisé,1
civilisation,0.6
civil,0.8
citron,-1
cirque,0.1
cinglé,-1
cinglé,-0.6
cinglant,-1
cigarette,-0.25
cieux,0.8
cicatrisé,-1
cicatrice,-0.5
chutes,-0.25
chute de la mâchoire,1
chute de la mâchoire,1
chute de cheveux,-0.25
chuté,-0.8
chute,-0.75
chute,-0.75
chuchotements,-0.4
chronique,-0.5
choyé,-0.25
chouette,0.5
chorale,0.4
choral,0.4
chômage,-0.6
cholestérol,-0.25
choléra,-0.25
choix,0.4
choisi,0.6
chocs,-0.4
Chocolat,0.6
choc,-0.75
chloroforme,-0.6
chiot,0.6
chintzy,-0.8
chiffons,-0.25
chier,-0.8
chiennes,-0.5
chienne,-1
chic,0.4
chic,0.6
chic,0.75
chevronné,0.25
Chevalier,0.6
chevalier,0.6
chevalerie,1
chevaleresque,0.8
chétif,-0.6
chérubin,0.6
chérit,1
chérir,0.75
chéri,0.5
chèrement,0.5
cher,-0.5
cher,-0.25
cher,0.5
chenu,-0.6
chefs-d'œuvre,0.75
chef-d'oeuvre,1
chef de clan,0.25
chef,0.25
cheats,-0.75
chavirer,-1
chauve,-0.4
chauve,-0.4
chaud,-0.25
chaud,0.5
chattes,-1
chatte,-1
chatte,-0.75
chatte,-0.4
chatoyant,0.6
chatouiller,0.75
chatouillement,0.6
chatouillé,0.6
chaton,0.1
châtiment,-0.5
châtier,-1
châtier,-1
châtier,-0.4
châtié,-1
chasteté,0.25
chaste,1
chasse,-0.25
charognard,-0.5
charnu,-0.25
charnel,-0.4
charme,0.6
charme,0.75
charmant,0.75
charmant,1
charmant,1
charité,0.8
charitable,0.5
charisme,1
charismatique,1
charger son rôle,-0.25
chargé,-0.5
chargé,-0.25
charge,-0.75
charade,-0.25
charabia,-0.5
chaotique,-0.75
chantage,-0.5
chanceux,0.75
chanceux,1
chances,0.25
chance,0.25
champion,0.5
champion,1
champignon,-0.6
champ de bataille,-0.6
chamaillerie,-0.5
chaleureux,1
chaleureusement,0.5
chaleureusement,1
chaleur,0.5
chaire,-0.1
chaîne,-0.25
chahuteurs,-0.8
chahuté,-0.8
chahut,-0.8
chagriné,-1
chagrin,-1
chagrin,-1
cesser,-0.25
cessation,-0.4
cerveaux,0.6
certitude,0.8
cérébral,0.1
cercueil,-0.6
cercueil,-0.25
centre,0.25
censurer,-0.5
censuré,-0.8
censeurs,-0.8
cendres,-0.4
cendre,-0.4
cellulaire,0.25
céleste,0.4
céleste,0.75
célébrité,0.75
célébrer,0.5
célébrer,0.75
célèbre,-0.75
célèbre,0.5
célèbre,0.8
célèbre,1
célébration,0.8
ceindre,-0.25
céder,-0.25
cédé,-0.4
cécité,-0.8
ce qui concerne,1
cavité,-0.4
cavité,-0.4
caverneux,-0.4
caution,0.4
caustique,-1
cauchemars,-1
cauchemardesque,-1
cauchemardesque,-0.25
cauchemar,-0.75
cathéter,-0.6
cathartique,1
catégoriquement,-1
catégorique,-1
catégorique,-0.25
catastrophiquement,-1
catastrophique,-1
catastrophique,-0.5
catastrophe,-1
catastrophe,-0.75
cataracte,-0.6
cataclysmiquement,-1
cataclysmique,-1
cataclysmique,-1
cataclysme,-1
castré,-1
caste,-0.25
casser une jambe,0.5
casse-croûte,0.4
cassé,-0.8
cassé,-0.75
cassé,-0.75
casino,-0.25
cashbacks,1
cashback,0.8
cascade,-1
cartouche,-0.25
cartoon,-1
cartel,-0.25
carrières,0.25
carpe,-1
carnage,-0.75
caricature,-0.75
caresser,0.25
caresser,1
caressé,0.4
caresse,0.8
caresse,1
caressant,0.8
carence,-0.5
carcasse,-1
carburants,0.25
caractéristique riche,1
caractère vindicatif,-0.5
caractère superficiel,-0.25
caractère impitoyable,-1
caqueter,-1
capuche,-0.25
Capturer,-0.6
captivité,-0.6
captiver,0.5
captiver,1
captiver,1
captivé,0.4
captivé,1
captivant,0.5
captivant,0.6
captif,-0.5
capteurs,-0.6
capricieux,-0.8
capricieux,-0.4
capricieusement,-0.4
caprices,0.4
caprice,-0.4
capituler,-0.6
capacités,0.25
capable,0.5
canular,-1
canon,-0.4
canon,-0.25
cannibalisme,-1
cannibaliser,-1
cannibalement,-1
cannibale,-0.5
Candide,0.6
candidat,0.25
cancre,-0.8
cancéreux,-1
cancer,-0.75
canard boiteux,-1
canard boiteux,-0.25
Campus,0.25
camping,0.1
camées,0.4
cambrioleur,-1
cambriolage,-1
camaraderie,1
camarade,1
calomnieux,-1
calomnieusement,-1
calomnies,-1
calomnies,-1
calomnier,-1
calomnier,-0.5
calomnier,-0.25
calomnie,-1
calomnie,-1
calomnie,-0.8
calomnie,-0.5
calomniateur,-1
calmé,1
calme,0.75
calme,1
calme,1
calmant,0.5
calleux,-0.8
câlins,0.8
calibré,0.25
caleçon,-0.25
calé,-0.4
calculateur,-0.25
calcul,0.25
calamiteux,-1
calamiteusement,-1
calamités,-1
calamité,-1
cajoler,-0.25
cajoler,1
caillot,-0.4
cahoteux,-0.5
cagnotte,1
cage,-0.6
cadavre,-0.6
cacophonie,-0.25
cachot,-0.5
cachette,-1
cachette,-0.4
caché,-0.5
caché,-0.25
caca,-1
Ça a pris longtemps,-1
c'est noté,0.6
byzantin,-1
butin,-0.5
bustier,-0.25
bustes,-0.25
buste,-0.25
bungle,-0.8
bumping,-1
bumper,-1
bummer,-0.5
bullshyt,-1
buggy,-1
bs,-1
bruyant,-1
bruyant,-1
bruyant,-0.75
bruyant,-0.25
bruyant,-0.25
brute,-0.8
brute,-0.75
brutalités,-1
brutalité,-0.75
brutaliser,-1
brutaliser,-1
brutalement,-1
brutal,-1
brutal,-0.5
brut,-1
brut,-0.5
brusquement,-1
brusquement,-0.25
brusque,-0.8
brusque,-0.25
brunt,-0.6
brumeux,-1
brumeux,-0.4
brumes,-1
brume,-0.25
brûlures d'estomac,-0.8
brûlure,-1
brûler,-0.6
brûler,-0.4
brûlé,-1
brûlé,-0.6
brûlé,-0.5
brûle,-0.4
brûlant,-0.8
brûlant,-0.4
bruit,-1
broyer du noir,-0.5
broyage,-0.5
brouiller,-0.5
brouiller,-0.25
brouille,-0.5
brouillard,-1
brouillard,-0.25
briseur de maison,-1
briseur de coeur,-0.25
briser,-0.5
brisé,-0.6
brisé,-0.5
brise,0.1
brilliances,0.8
briller,0.6
brillant,0.25
brillant,0.5
brillant,0.6
brillant,0.6
brillant,0.6
brillant,0.6
brillant,1
brillamment,0.6
Brigade,-0.25
brevet,0.25
bravoure,0.5
Bravo,1
bravement,1
bravade,-0.5
bratty,-1
branler,-0.25
brandir,-0.6
branché,0.1
brailler,-0.8
bragger,-0.8
braconnage,-1
boycotts,-0.8
boycotter,-0.8
boycotter,-0.75
boycotté,-0.8
bouton,-0.25
bout,-0.25
bousilleur,-0.8
bousiller,-0.25
bousculer,-0.6
bourru,-0.75
bourru,-0.6
bourru,-0.6
bourreau,-0.4
bourrasque,-1
bourgeonné,0.4
bourdonner,0.25
bourdonnement,-1
bourdonnant,-1
bourbier,-0.4
bouquet,0.8
bouleverseur,-0.8
bouleversement,-0.5
bouleversé,-0.6
bouleverse,-0.5
bouleversant,-1
bouleversant,-1
bouleversant,-0.8
bouleversant,-0.8
boule de feu,-0.25
bouillir,-0.6
bouger,-0.4
bouffée,-0.25
boueux,-0.25
boue,-0.5
boue,-0.5
boue,-0.5
boue,-0.25
boudeur,-1
bouder,-1
bouder,-1
boudé,-1
boucs émissaires,-0.8
Boucle,-1
boucle,-0.25
boucherie,-0.8
Boucher,-0.5
bouché,-0.75
bouché,-0.5
bouc émissaire,-1
botox,-0.4
botching,-1
bosses,-1
bosser,-0.4
bosselé,-0.6
bossé,-0.6
bosse,-1
bosse,-0.5
bordé,-0.25
boosté,0.25
boom,-0.4
bonus,0.8
Bonne volonté,0.5
bonne affaire,0.75
bonkers,-0.4
bonheur,0.75
bondé,-0.6
bonbons,0.5
bon sang,-1
bombé,-0.25
bombe,-0.75
bombardiers,-0.6
bombarder,-0.5
bombardement,-1
bombardement,-0.5
bombardé,-1
boiteux,-0.5
boiter,-0.5
boisé,0.25
bohémien,0.6
bogues,-1
boggle,-1
bluffer,-0.4
blubbery,-0.6
blowhards,-0.8
blotti,0.8
bloqué,-0.4
bloque,-0.25
blocus,-0.6
blocs,-0.6
blocage,-0.5
bloc,-0.4
blindé,0.5
bleu,-0.5
blessures,-1
blessure,-0.75
blessure,-0.5
blesser,-1
blesser,-0.75
blesser,-0.5
blessé,-1
blé à moudre,-0.25
blasphémer,-0.5
blasphématoire,-0.5
blanchir,-0.25
blâmer,-1
blâmé,-0.5
blâmable,-1
blaireau,-0.5
blagues,0.6
blabla,-0.5
blabber,-0.8
bizarreries,-0.6
bizarreries,-0.1
bizarrement,-0.8
bizarrement,-0.6
bizarre,-0.75
bizarre,-0.5
bizarre,-0.5
biopsie,-0.6
biologique,0.4
bilingue,0.4
bile,-0.5
bigoterie,-1
bigoterie,-1
bigot,-1
bienveillant,0.5
bienveillant,1
bienveillance,0.5
bienheureux,0.75
bienfaiteur,0.75
bienfaisant,0.5
bien-être,1
bien reçu,1
bien reçu,1
bien maniéré,1
bien intentionné,1
bien informé,1
bien informé,1
bien géré,1
bien fait,1
bien établi,1
bien établi,1
bien équilibré,1
bien en chair,0.25
bien élevé,1
bien éduqué,1
bien considéré,1
bien connu,1
bien comporté,1
bien arrondi,1
bien accueilli,1
bien,0.25
bien,0.75
bien,0.8
bien,1
biding,-0.25
bibliothèque,0.6
biberonner,-0.25
biaisé,-1
biais,-1
biais,-0.75
beuverie,0.1
bêtement,-1
bêtement,-1
bêtement,-0.8
bête,-0.8
bête,-0.5
bestial,-0.5
bestial,-0.5
Best-seller,0.8
berger,0.25
berceuse,0.8
berceau,0.8
bercé,0.8
bénit,0.8
bénin,0.25
béni,1
bénévole,0.8
bénéfique,0.5
bénéficié,1
bénéficiant,1
bénéficiaire,0.4
Bénéficiaire,0.6
bénédictions,0.5
bénédiction,0.75
belliqueux,-0.8
belliqueux,-0.25
belligérante,-1
belligérant,-0.5
belligérance,-1
bégayer,-0.6
bégayé,-0.6
bégaiement,-0.6
bégaiement,-0.5
bégaie,-0.6
becquet,-0.8
Beckons,0.6
Beckeck,0.6
bêche,-1
beautés,0.25
beauté,0.5
beauté,1
beau,0.75
beau,0.8
beau,1
beau,1
Beau,1
bazar,-0.25
baver,-0.25
bavarder,-0.25
bavarder,-0.25
bavard,-1
bavard,-0.25
baume,0.6
batty,-1
battu,-0.5
battu,-0.25
battre,-0.4
battements,-0.6
battement,-0.6
battement,-0.5
battement,0.6
bats toi,-0.5
bâtiment,0.1
bâtards,-0.75
batailles,-0.6
bataille,-0.5
bastion,-0.25
bassesse,-1
basculer,-0.25
bas prix,0.8
bas prix,1
barrière,-0.5
barricade,-0.6
barré,-0.5
barrages routiers,-0.25
barrages,-0.25
barboter,-0.25
barbarisme,-1
barbarie,-1
barbare,-1
barbare,-1
barbare,-0.5
barbare,-0.5
baragouiner,-1
banshee,-0.25
banquet,0.6
bannissement,-0.5
bannir,-0.75
banni,-1
banni,-1
banni,-0.75
bandit,-1
bandit,-0.8
bandage,-0.25
bancal,-1
bancal,-0.6
banaliser,-0.4
banal,-1
banal,-1
banal,-0.25
banal,0.4
bamboozles,-0.25
ballet,0.6
balle,-0.5
balbutier,-0.6
bal de promo,0.6
baissier,-1
baisser le prix,-0.8
baiseurs,-1
baiser,0.5
baisée,-0.8
baise,-0.6
baïonnette,-0.6
bâillonné,-0.5
bâiller,-0.25
bâillement,-0.25
bagatelles,-0.8
bagatelle,-0.1
bagarre,-0.5
bafouer,-0.8
bafflement,-0.6
bactérie,-0.6
bâclé,-1
backaching,-1
bac à légumes,1
babil,-0.25
awol,-0.8
avorter,-0.5
Avortement,-0.8
avorté,-0.8
avoir dû,-1.05
avocats,0.6
avocat,-0.4
avocat,-0.25
avocat,-0.25
avocat,0.6
avilissement,-0.8
avilissant,-1
avilir,-0.8
avidité,-1
avidement,0.8
avide,-0.8
avide,0.75
aveuglément,-1
aveugle,-1
aveugle,-0.75
aveugle,-0.6
aveuglant,-0.8
avertit,-0.25
avertisseur,-1
avertissements,-0.5
avertir,-0.5
averti,-0.5
aversion,-0.5
averse,-0.5
aventureux,0.75
aventureux,1
aventures,0.25
aventure,0.5
avènement,0.8
avec véhémence,-0.25
avec suffisance,-1
avec succès,1
avec sollicitude,-0.8
avec révérence,1
avec respect,1
avec remords,-1
avec regret,-1
avec regret,-1
avec ravissement,1
avec profit,0.8
avec précision,0.6
avec pessimisme,-1
avec mépris,-0.5
avec malveillance,-1
avec humour,0.8
avec hésitation,-0.4
avec gratitude,1
avec frénésie,-0.8
avec envie,-0.25
avec enthousiasme,0.8
avec enthousiasme,1
avec éloquence,0.8
avec élégance,0.8
avec élégance,1
avec effusion,-0.25
avec éclat,-0.8
avec droiture,0.6
avec désinvolture,-1
avec défi,-0.4
avec curiosité,0.4
avec confiance,0.8
avec compétence,1
avec colère,-0.5
avec chauffeur,0.25
avec charme,1
avec bonheur,1
avec audace,1
avec arrogance,-0.8
avec acharnement,-1
avaricieusement,-1
avarice,-0.5
avare,-1
avare,-1
avare,-0.75
avantageux,0.5
avantageusement,1
avantages,0.75
avantages,1
avantages,1
avantages,1
avantage,0.75
avantage,0.75
avant-garde,0.25
avant toute chose,0.4
avances,0.8
avancement,1
Avancée,0.75
avance,0.8
avalanche,-0.5
auxiliaire,-0.25
autosuffisance,1
autosuffisance,1
autorité,0.5
autoritaire,-1
autoritaire,-0.8
autoritaire,-0.5
autorisation,0.8
autonome,0.6
autocritique,-0.25
autocratique,-0.5
autocrate,-1
auto-suffisant,1
auto-satisfaction,1
auto-détermination,1
auto-destructeur,-0.25
auteur,-0.5
austère,-0.5
austère,-0.5
aurait,-1.05
augmenter,-0.25
augmenter,0.4
augmenter,0.5
augmenté,0.5
augmente,0.4
audible,0.1
audible,0.4
audacieux,0.25
audacieux,0.75
audace,-0.5
audace,0.6
Aucune idée,-0.5
Aube,0.5
aube,0.6
aubaine,0.6
aubaine,0.8
au hasard,-1
au hasard,-1
au dessus de la moyenne,1
au cœur dur,-1
au cas où,-0.25
attrister,-1
attristé,-1
attristé,-0.5
attribué,0.5
attrayant,0.5
attractions,0.8
attraction,1
attraction,1
attirer,1
attiré,-0.25
attiré,0.5
attiré,0.8
attire,0.8
attirant,0.5
attirant,0.8
attirant,1
atterré,-1
atténué,-0.25
atténuation,-0.25
Attention,-0.5
attention,0.25
attente,0.25
attentat à la pudeur,-0.75
attendu,-0.25
attendre,-0.5
attendre,0.4
attendez,-0.25
attend,-0.25
atteindre,1
attaques,-0.5
attaquer,-0.5
attaqué,-1
attaqué,-1
attaque,-0.75
attaquant,-0.6
attache,-0.25
attachant,1
atrophie,-0.5
atrocités,-0.5
atrocité,-0.5
atrocement,-0.5
atroce,-1
atroce,-0.5
atroce,-0.5
atout,-0.1
atout,0.5
atours,0.6
athlète,0.6
athéisme,-0.1
asymétriquement,-0.4
astucieux,-0.4
astucieux,1
astucieusement,-1
astucieusement,1
astronaute,0.4
astringent,-0.4
asticot,-0.6
assurer,0.6
assurer,0.8
assurer,0.8
assurer,0.8
assurer,0.8
assurément,0.8
assuré,0.8
assure,0.8
assurances,0.8
assurance,0.5
assujettissement,-0.75
assouvir,-0.5
assourdissant,-1
assoupli,0.6
assorti,0.25
assombri,-0.5
assoiffé,-0.25
assister,-0.25
assistant,0.8
assistance,0.8
assignations,-0.8
assignation,-0.5
assignation,-0.25
assiéger,-0.8
assiégeant,-0.6
asservissement,-1
asservissement,-0.4
asservir,-0.75
assentiment,0.4
Assemblée,0.25
assemblé,0.25
assclown,-1
assaut,-1
assassins,-1
assassiner,-1
assassiner,-0.5
assassiné,-1
assassinats,-1
assassinat,-0.5
assassin,-0.5
assaillir,-0.6
assaillir,-0.5
aspirer,0.5
aspiré,-0.25
aspirations,0.8
aspiration,0.5
asphyxié,-1
aspersions,-0.6
aspersion,-1
asperser,-1
asinininité,-1
Asinely,-1
ascension,0.5
ascension,0.8
ascendant,0.1
as,0.8
artistique,0.6
artiste,0.6
artisans,0.6
artisans,0.6
artisanat,0.5
artisanat,0.8
artisan,0.5
artisan,0.6
artillerie,-0.6
artificiel,-0.25
articuler,0.5
articulé,-0.4
articulation,0.25
art,0.6
arsenic,-1
arrosé,-0.4
arrogant,-1
arrogant,-0.75
arrogant,-0.75
arrogance,-0.5
arrière-goût,-0.4
arrière,-0.75
arriération,-0.8
arrêts,-0.4
Arrêtez,-0.4
arrêter,-0.6
arrêter,-0.5
arrêter,-0.4
arrêté,-0.5
arrêté,-0.4
arrêt,-0.5
arrêt,-0.4
arrestations,-0.6
arrérages,-0.8
arraché,-0.8
arraché,-0.4
arnaque,-0.5
armoires,0.4
armes de poing,-0.4
armes à feu,-0.6
arme de poing,-0.25
aristocratique,-0.25
aride,-0.25
argumentatif,-0.5
argument,-0.8
argent attaché,-1
argent,0.6
ardu,-0.6
ardeur,0.75
ardeur,0.75
ardent,0.25
ardent,0.75
ardemment,0.4
archive,0.25
archaïque,-0.5
arcade,0.6
arbitre,0.4
arbitraire,-0.5
aqueux,-0.25
aptitudes,0.6
aptitude,0.4
aptitude,0.5
aptitude,0.6
aptitude,0.6
apte,0.5
approuver,0.5
approuvé,0.5
approuvé,1
approuve,1
approuvant,1
approprié,1
appropriation,-0.4
approfondissement,-0.25
approfondi,1
approchable,1
approbation,0.5
approbation,0.6
approbation,1
apprêt,0.4
apprentissage,0.8
appréhensivement,-1
appréhensions,-1
appréhensions,-1
appréhension,-0.75
appréhender,-1
appréhender,-0.8
apprécier,0.5
apprécier,0.8
apprécié,0.75
apprécié,1
apprécie,0.75
appréciation,0.75
appréciant,0.75
appréciant,1
appréciable,0.8
applaudit,0.5
applaudissements,0.5
applaudissement,0.5
applaudir,0.5
applaudir,0.8
applaudi,0.25
applaudi,0.8
appauvrir,-1
appauvri,-1
apparaissant,0.25
apothéose,0.8
apologistes,-0.4
apologiste,-0.4
apologétique,0.6
apocalyptique,-0.5
apocalypse,-1
aplomb,0.8
apiculteur,0.25
apeshit,-0.8
apathique,-0.75
apathique,-0.6
apathie,-1
apathie,-0.8
apaiser,0.25
apaiser,0.6
apaiser,1
apaisements,0.6
apaisé,0.4
apaisé,0.5
apaisé,0.6
apaisant,0.6
apaisant,0.75
apaisant,1
anxieux,-0.75
anxieusement,-1
anxiété,-1
anxiété,-1
antsy,-0.8
antithétique,-0.4
antithèse,-0.6
antisocial,-1
antiseptique,0.4
antique,0.25
antipathique,-0.5
antipathie,-0.5
antidote,0.8
anticipation,0.25
anticipant,-0.25
antibiotiques,0.4
anti-sémites,-1
anti-prolifération,-1
anti-occupation,-1
anti-américain,-1
anti social,-1
anti israëlien,-1
anti blanc,-1
anti,-1
antédiluvien,-0.4
Antéchrist,-1
antagoniste,-0.75
antagoniste,-0.75
antagonisme,-0.5
anormalement,-0.8
anormal,-0.5
anormal,-0.25
anonymat,-0.25
anomalie,-0.5
annuler,-0.8
Annuler,-0.75
annuler,-0.75
annuler,-0.6
annuler,-0.5
annuler,-0.25
annulé,-0.8
annulé,-0.4
annulation,-0.25
anniversaire,0.8
annihiler,-0.5
annihilé,-1
annihilation,-0.5
animus,-0.4
animosité,-0.75
animer,0.5
Animé,0.4
animé,0.75
animation,0.25
animalier,-0.8
angoisses,-1
angoissé,-1
angoissé,-1
angoisse,-1
angoisse,-1
angoissant,-1
angine,-0.25
angers,-1
angélique,0.75
ange,0.5
ânes,-0.6
anémique,-1
anecdotes,0.4
âne,-0.5
âne,-0.25
ancienneté,0.1
ancien,0.25
ancêtre,0.25
anathème,-1
anarchiste,-0.8
anarchiste,-0.5
anarchisme,-0.5
anarchie,-0.5
anaphylactique,-0.8
analyste,0.25
analyser,0.25
analphabétisme,-1
analphabète,-0.5
anal,-0.6
amuser,0.75
amusements,0.25
amusement,0.5
amusement,0.75
amusé,0.5
amusé,0.5
amusant,0.5
amusant,0.8
amputer,-1
amputé,-1
amplement,1
ample,1
amphétamines,-0.4
amoureux,0.5
amoureuses,1
amour,0.8
amollir,-0.25
amnistie,1
amnésie,-0.6
amitiés,0.8
amitié,-0.4
amical,0.5
amical,0.75
ami,0.8
amertume,-0.75
amer,-0.5
aménité,0.25
amende,0.8
Amen,0.6
améliorer,0.5
améliorer,0.5
améliorer,0.75
améliorer,0.75
amélioré,0.75
amélioré,1
améliore,0.8
amélioration,1
âme sœur,0.25
ambroisie,0.4
ambivalent,-0.5
ambivalence,-0.25
ambitions,-0.25
ambition,0.6
ambitieux,0.5
ambitieusement,0.8
ambiguïté,-1
ambigu,-0.5
amateur,0.25
amabilité,1
amabilité,1
altruiste,1
altruiste,1
altéré,-0.8
altercation,-0.75
aloha,0.4
allié,0.8
allié,1
allez vous faire foutre,-1
allergique,-0.5
allergies,-0.5
allergie,-1
Alléluia,1
alléguer,-0.5
allègue,-0.6
allégresse,0.5
alléger,0.25
allégement,1
allégeance,0.5
allégations,-0.8
allégation,-0.5
allay,0.6
aliments,0.4
alimentation,0.6
aliéner,-0.5
aliéné,-0.75
aliénation,-0.75
alésages,-1
alerte,-0.25
alerte,0.8
alcyon,0.8
alcoolisme,-1
alarmistes,-0.6
alarmiste,-0.6
alarmé,-0.75
alarme,-0.75
alarmant,-0.75
alarmant,-0.6
ajustements,0.4
Ajustable,0.4
aînés,0.4
aîné,0.4
aimé,0.5
aimé,0.5
aimé,0.5
aime,0.5
aimant,0.75
aimablement,0.8
aimablement,1
aimablement,1
aimable,0.5
aimable,0.75
aigri,-0.5
aigrement,-0.8
aïeux,0.4
Aie,-1
aider,0.1
aider,0.8
aidé,0.8
aide,0.6
aide,0.8
aide,1
agressivité,-1
agressivement,-1
agressions,-1
agression,-1
agression,-0.75
agression,-0.75
agressif,-1
agresseur,-1
agresseur,-0.5
agressé,-1
agréablement,1
agréablement,1
agréable,0.5
agréable,0.5
agréable,0.5
agréable,0.75
agréable,1
agréabilité,1
agonises,-1
agonise,-1
agonisant,-1
agonies,-1
agonie,-0.5
agog,-0.25
agneau,-1
agité,-0.5
agité,-0.5
agité,-0.5
agitation,-1
agitation,-1
agitation,-0.8
agitation,-0.5
agilité,0.75
agilement,0.8
agile,0.4
agile,0.4
agile,0.75
aggraver,-0.5
aggravé,-1
aggravé,-0.75
aggrave,-1
aggravation,-1
aggravation,-0.5
aggravant,-0.75
aggloméré,-0.4
agent infiltré,-0.6
agacer,-0.6
agacé,-0.5
agace,-0.5
agaçant,-1
aficionado,0.8
affrontement,-1
affronté,-1
affronte,-0.6
affront,-0.75
affreux,-0.5
affreux,-0.5
affreusement,-1
affolant,-1
affluent,0.5
affliger,-1
affliger,-0.5
affligé,-1
affligé,-0.5
afflictive,-1
affliction,-0.8
affliction,-0.75
affleurer,-0.4
affirmer,0.5
affirmativement,0.8
affirmative,0.5
affirmation,0.5
affinité,0.8
affilié,0.25
affectueux,0.5
affection,1
affectations,-0.4
affectation,-0.4
affamer,-0.5
affamé,-0.5
affamé,-0.5
affamé,-0.5
affamé,-0.25
affaissements,-0.6
affaissement,-0.6
affaissement,-0.6
affaissement,-0.5
