x,y
touché,0.25
touffe,-0.25
toupet,-1.0
tourmenter,-0.75
tournage,-0.6
tourner au ralenti,-0.25
tous,-0.5
tousser,-0.8000000000000002
tout,-1.0
tout autour,1.0
tout droit,0.6
tout-puissant,1.0
toutes nos félicitations,0.75
toxicomane,-1.0
toxicomanes,-1.0
toxique,-0.6666666666666666
tracas,-0.75
traceurs,-1.0
trachée,-0.25
traditionalistes,-0.25
traditionnel,0.6
tragique,-0.75
tragiquement,-1.0
trahi,-1.0
trahir,-0.75
trahison,-0.875
trahisons,-1.0
trahit,-0.5
traite,-0.25
traitement,-0.25
traiter,0.25
traitre,-0.5
tramp,-0.5
tranchées,-0.6
tranquillité,0.5
transcendance,0.6
transcendantal,0.6
transgresser,-0.8000000000000002
transgression,-0.5
transgressions,-1.0
transparent,-0.25
trapu,-1.0
traqué,-0.8000000000000002
trash,-0.5
traumatisant,-1.0
traumatisme,-0.75
traumatisé,-1.0
travail,-0.037500000000000006
travail occupé,-1.0
travailleur,1.0
travaillé,0.25
travaux,0.0
traversin,0.25
travesties,-1.0
travestir,-0.75
traînard,-0.8000000000000002
traître,-0.8000000000000002
traîtreusement,-0.6
traîtrise,-0.5
tremblant,-0.55
tremblement,-0.5
tremblement de terre,-0.5
tremblements,-0.6
trembler,-0.6
tribulations,-0.8000000000000002
tricher,-0.75
tricheur,-0.75
tricheurs,-0.5
triché,-0.5
trio,-1.0
triomphal,0.8000000000000002
triomphalement,1.0
triomphant,0.75
triomphe,0.75
triomphes,1.0
triomphé,1.0
trique,-0.8000000000000002
triste,-0.77
tristement,-0.75
tristement célèbre,-1.0
tristesse,-0.75
trivialement,-0.4000000000000001
tromper,-0.8000000000000002
tromperie,-0.9166666666666666
trompeur,-0.9166666666666666
trompeurs,-1.0
trompeusement,-1.0
trompé,-0.86
trop cher,-0.5
trop de temps,-1.0
trop haut,-1.0
trop insister,-0.25
trop long,-1.0
trop payé,-1.0
trop petit,-0.5
trop rapide,-1.0
trop vite,-1.0
trop zélé,-0.5
troublant,-0.8333333333333334
trouble,-0.25
troubler,-0.8000000000000002
troubles,-0.875
troublé,-0.75
trouille,-0.25
truc,0.09999999999999998
truquage des offres,-1.0
truquer,-1.0
trébuche,-0.5
trébucher,-0.6750000000000002
trébuché,-0.6
trépidant,-0.6
trépointes,-1.0
trésor,0.75
trésors,1.0
trêve,0.6
tue,-0.75
tuer,-0.8000000000000002
tuerie,-1.0
tueur,-1.0
tueurs,-1.0
tumbling,-0.4000000000000001
tumeur,-0.8000000000000002
tumulte,-0.75
tumultueux,-0.5
tunnelisé,-0.25
turbulence,-0.4000000000000001
turbulent,-0.5
tutelle,0.6999999999999998
tuteur,0.25
tué,-0.5
twinkly,1.0
type,-0.25
typhon,-0.6
tyran,-0.5
tyrannie,-0.5
tyrannique,-0.5
tyranniquement,-1.0
tâtonner,-0.35000000000000003
téméraire,-0.775
témérité,-0.25
ténu,-0.8000000000000002
téter,0.25
têtu,-0.7833333333333333
ulcère,-0.8000000000000002
ultimatum,-0.5
ultimatums,-0.4000000000000001
ultra croustillant,1.0
un compagnon,0.5
un côté,-1.0
un peu comme,0.0
un plus,1.0
un raté,-1.0
un résolveur de problèmes,1.0
un salaire,0.6
unanimité,0.4000000000000001
une baignoire,0.4000000000000001
une planche,0.25
une rançon,-0.8000000000000002
ungentlemanly,-0.6
uni,0.5
unification,0.4000000000000001
unifier,1.0
unifié,0.6
uniformément,0.4000000000000001
unilatéralisme,-1.0
unipolaire,-1.0
unique,0.6
unir,0.6
unisson,0.4000000000000001
unitaire,0.25
unité,0.75
universel,0.4000000000000001
université,0.6
unlovable,-0.75
urine,-0.6
urinoirs,-0.25
user de représailles,-0.5
usurpateur,-0.8000000000000002
usurper l'identité,-0.4000000000000001
usurpé,-0.8000000000000002
usé,-0.10000000000000002
utile,0.75
utilisable,0.6
utilisateur remplaçable,1.0
utilitaire,0.4000000000000001
utilité,1.0
utérus,0.25
vacances,0.8000000000000002
vacarme,-0.425
vache,-0.5
vacillant,-1.0
vaciller,-0.85
vague,-0.75
vaillamment,1.0
vain,-1.0
vaincre,-0.6
vaincu,-1.0
vainement,-0.5
vaisseau amiral,0.4000000000000001
valeur,0.5
valide,0.8000000000000002
valider,0.8000000000000002
validé,0.8000000000000002
valse,0.6
vampire,-0.10000000000000002
vaniteux,-0.5
vanité,-0.5
vantard,-0.5
vanté,-1.0
vapeurs,-0.4000000000000001
variété,0.25
vaudou,-0.25
vaut,0.75
vautour,-0.25
velouté,0.6
vendetta,-0.8000000000000002
vengeance,-1.0
venger,0.25
vengeur,-0.25
venimeux,-0.75
venin,-0.75
ventilateurs,0.6
ventouse,-0.5
ventre,-0.4000000000000001
ver,-0.25
verbeux,-1.0
verbosité,-0.25
vermine,-1.0
vernal,0.25
verrue,-0.6
vers l'arrière,-0.5
vers l'avant,0.6
vertige,-0.25
vertiges,-0.6
vertigineusement,-1.0
vertu,0.5
vertueusement,1.0
vertueux,0.625
vestiges,-0.25
veto,-0.25
veuf,-1.0
vexer,-0.5
vexingly,-1.0
viable,0.25
vibrant,0.25
vibration,-1.0
vibre,-1.0
vice,-0.5
vicié,-0.5
victime,-0.6666666666666666
victimiser,-1.0
victimisé,-0.75
victor,0.5
vide,-0.45
vider l'argent,-1.0
vides,-0.4000000000000001
vieille fille,-0.5
vieille sorcière,-1.0
vieilli,-0.5
vierge,0.4000000000000001
vif,0.5
vigilance,0.55
vigilant,0.6750000000000002
vigoureux,0.7666666666666666
vigueur,0.5
villageois,-0.10000000000000002
villian,-1.0
villianeusement,-1.0
villify,-1.0
vindicates,0.25
vindicatif,-0.5
vindictivement,-0.25
violateur,-1.0
violateurs,-1.0
violation,-0.65
violation de la loi,-0.8000000000000002
viole,-1.0
violemment,-0.5
violent,-0.75
violer,-0.6666666666666666
violeur,-1.0
violeur de la loi,-0.8000000000000002
violeurs,-1.0
violé,-1.0
vipère,-0.25
virginité,0.5
viril,0.10000000000000002
virilité,0.25
virulence,-0.5
virulent,-0.5
virulente,-1.0
virus,-0.5
visible,-0.07500000000000001
vision,0.5
visionnaire,0.75
visitation,-0.25
visite,0.4000000000000001
visiteur,0.25
visqueux,-0.8000000000000002
vissé,-0.75
vital,0.4000000000000001
vitalité,0.5
vite,1.0
vitriol,-1.0
vivace,0.575
vivant,0.5
vivement,0.8000000000000002
vocifère,-0.25
vogue,0.6
voilé,-0.375
vol,-0.6999999999999998
vol à l'étalage,-0.8000000000000002
volage,-0.5
volant,-0.8000000000000002
volatil,-0.4000000000000001
volatilité,-0.5
vole,-0.75
voler,-0.75
voleur,-0.75
voleurs,-1.0
volontier,0.5
volontiers,0.5
volonté,0.75
volumineux,-1.0
voluptueux,0.6
volé,-0.875
vomi,-0.5
vomir,-0.8000000000000002
vomissement,-0.5
vomit,-0.5
vorace,-0.8000000000000002
voyage de noces,0.8000000000000002
voyant,-0.26666666666666666
voyous,-1.0
vraiment,0.8000000000000002
vulgaire,-0.5
vulnérabilité,-0.5
vulnérable,-0.5
végétatif,-0.25
véhément,-0.25
vénérable,0.6
vénérer,0.6
véracité,0.65
véridique,1.0
vérifiable,0.6
vérification,0.6
vérité,1.0
vêtir,0.6
vœu,0.6
vœux,0.6999999999999998
wack,-1.0
wacko,-1.0
waterdown,-0.25
wellconnected,1.0
wellrun,1.0
wellwishers,1.0
whoa,1.0
whooa,1.0
whoooa,1.0
wicca,-0.25
wieldy,1.0
winnable,0.8000000000000002
wits,0.6
wooziness,-0.25
wows,1.0
wrip,-1.0
wripping,-1.0
wtf,-1.0
xénophobie,-0.25
yanks,-0.4000000000000001
yay,1.0
zapper,-1.0
zappé,-1.0
zaps,-1.0
zeste,0.5
zippy,1.0
zombi,-0.25
zut,-0.5
zèle,0.5
zélé,-0.3
zénith,0.4000000000000001
à bas prix,0.9333333333333332
à base de plantes,0.6
à bon marché,-0.4000000000000001
à carreaux,-1.0
à contrecœur,-0.6875
à feuilles persistantes,0.6
à fond,-1.0
à juste titre,1.0
à l'amiable,1.0
à l'exclusion,-0.8000000000000002
à l'unanimité,0.25
à l'étroit,-0.5
à la dérive,-0.8000000000000002
à la mode,0.65
à la perfection,0.5
à la terre,-0.25
à naître,-0.5
à peine,-0.5
à pleines dents,-0.25
à pois,-0.6
à propos,0.6
à temps,1.0
à tort,-0.5
à tâtons,-0.4000000000000001
à venir,0.4000000000000001
à votre santé,1.0
âcre,-0.5
âme sœur,0.25
âne,-0.5
ânes,-0.6
ça a pris longtemps,-1.0
ébloui,0.8000000000000002
éblouir,0.8000000000000002
éblouissant,0.20000000000000004
éblouissement,-0.25
éblouissements,-0.8000000000000002
ébouriffer,-1.0
ébouriffé,-0.4000000000000001
ébranler,-1.0
ébranlé,-0.25
échancrure,-0.4000000000000001
échange,0.25
échappatoire,-0.25
échappement,-0.5
échappements,-0.8000000000000002
échapper,-0.25
échaudé,-1.0
échec,-0.75
échelonnement,-0.6
échoue,-0.5
échouer,-0.75
échoué,-0.6666666666666666
éclabousser,-0.6
éclaboussures,-0.6
éclairage,0.25
éclairant,0.625
éclaircissement,0.75
éclairer,0.7000000000000001
éclat,0.25
éclater,-1.0
éclats,-0.6000000000000001
éclipser,0.07500000000000001
économe,0.8000000000000002
économie,0.275
économique,-0.25
écoutes,-0.5
écouvillon,-0.4000000000000001
écran de fumée,-0.25
écrase,-0.4000000000000001
écrasement,-1.0
écraser,-0.7999999999999999
écrasé,-0.65
écrou,-1.0
écœurant,-0.875
écœurer,-1.0
édenté,-0.6
édification,1.0
édifier,1.0
édulcorer,-1.0
égalité,0.8000000000000002
égarer,-0.65
égaré,-0.5833333333333334
église,0.10000000000000002
égouttage,-0.4000000000000001
égoutté,-0.4000000000000001
égoïsme,-1.0
égoïste,-1.0
éhonté,-0.5
éjecter,-0.10000000000000002
éjection,-0.6
élaboration,0.6
élastique,0.6
électeur,0.6
électrifier,1.0
élever,0.6
éligible,0.8000000000000002
éliminé,-0.25
élire,0.6
élite,0.5
éloquence,0.5
éloquent,0.5
éluder,-0.5
élégant,0.65
émancipation,0.4000000000000001
émasculation,-0.25
émerveille,1.0
émerveillement,1.0
émerveillé,0.7999999999999999
émeute,-0.5
émeutes,-0.5
émietter,-0.6
éminemment,0.4000000000000001
émousser,-0.5
énergique,0.09999999999999998
énergiquement,-0.25
énervant,-1.0
énervé,-0.65
énoncer,-0.25
énormément,0.5
épanoui,-0.25
épanouissement,0.8000000000000002
épave,-0.75
épilepsie,-0.8000000000000002
épine,-0.25
épine dans mon côté,-1.0
épique,0.8000000000000002
épluché,-1.0
époustouflant,-0.25
époustoufler,-0.6
épouvantable,-0.75
épouvantablement,-1.0
épouvanter,-1.0
époux,0.6
épreuve de force,-0.4000000000000001
éprouver du ressentiment,-1.0
éprouvé,0.5
épuisant,-1.0
épuisement,-0.5
épuisé,-0.75
équilibre,0.6
équilibré,0.5
équipé,0.4000000000000001
équitablement,0.5
éradiquer,-0.6
éraflures,-0.425
éroder,-1.0
éruption,-0.5
ésotérique,-0.4000000000000001
étage,-0.25
étaient comme,0.0
était comme,0.0
étanchement,-0.25
étancher,0.5
état de préparation,1.0
éteindre,-0.75
éteint,-0.25
étendre,0.5
éternel,0.775
éthique,0.4000000000000001
étincelle,0.10000000000000002
étoile,0.6
étoilé,0.5
étonnamment,0.3833333333333333
étonnant,0.625
étonne,0.5
étonnement,0.5
étonner,0.4166666666666667
étonné,0.5
étouffant,-0.36999999999999994
étouffer,-0.625
étouffé,-0.75
étourdi,-0.25
étourdiment,-1.0
étourdir,-0.25
étourdissant,0.75
étrange,-0.125
étrangement,-0.5
étranger,-0.3125
étranglement,-0.75
étranglements,-1.0
étrangler,-0.6666666666666666
étranglé,-0.75
étreinte,0.75
étude,0.25
étui,-0.4000000000000001
évacuation,-0.5
évacuer,-0.25
évaluatif,1.0
évaluation,0.25
évalué,0.25
évanouissement,-0.5
évaporé,-0.25
évasif,-0.6
évasion,-0.5
éveiller,0.8000000000000002
éveillé,0.275
évent,-0.25
évident,0.5
éviscérer,-0.6
évite,-0.8000000000000002
évitement,-0.8000000000000002
éviter,-0.4166666666666667
évité,-0.6666666666666666
évocateur,-0.4000000000000001
évolutif,1.0
évolution,0.25
bon,0.6275833333333334
précise,0.5
précises,0.5
satisfaction,-0.017999999999999988
complets,0.75
complète,0.75
complètes,0.75
claires,0.5
clairs,0.5
claire,0.5
accueil,0.37833333333333335
